# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  178       6.818259705406e-10       1.115808962137e-13      -4.856893447579e-12       1.453358020586e-15       2.154280017037e-12       4.309363430684e-13      -2.316353371165e-15 
  179       6.849169695530e-10       1.101727676961e-13      -4.762446157829e-12       1.471737725464e-15       2.118802642622e-12       4.252037926661e-13      -2.257344332867e-15 
  180       6.879485468534e-10       1.087820174686e-13      -4.664409907444e-12       1.490252541316e-15       2.084066493695e-12       4.195169275157e-13      -2.198007900191e-15 
  181       6.909196839293e-10       1.074126216544e-13      -4.562799861822e-12       1.508901280987e-15       2.050046229895e-12       4.138657535190e-13      -2.138225710389e-15 
  182       6.938294199952e-10       1.060684470933e-13      -4.457631434553e-12       1.527682821599e-15       2.016728967628e-12       4.082557770035e-13      -2.078086464135e-15 
  183       6.966768061630e-10       1.047534142197e-13      -4.348921922502e-12       1.546596011157e-15       1.984103521772e-12       4.026966457211e-13      -2.017735911009e-15 
  184       6.994608896666e-10       1.034715537549e-13      -4.236691090954e-12       1.565639635934e-15       1.952156686137e-12       3.971982482666e-13      -1.957325363012e-15 
  185       7.021807138104e-10       1.022270078355e-13      -4.120961209373e-12       1.584812419654e-15       1.920873197007e-12       3.917707161595e-13      -1.897011763438e-15 
  186       7.048353179187e-10       1.010240311423e-13      -4.001757087166e-12       1.604113022684e-15       1.890235696679e-12       3.864244259247e-13      -1.836957755752e-15 
  187       7.074237372847e-10       9.986699202930e-14      -3.879106109439e-12       1.623540041208e-15       1.860224697001e-12       3.811700011737e-13      -1.777331752463e-15 
  188       7.099450031197e-10       9.876037365205e-14      -3.753038272759e-12       1.643092006422e-15       1.830818542914e-12       3.760183146856e-13      -1.718308004004e-15 
  189       7.123981739535e-10       9.770869666987e-14      -3.623585372017e-12       1.662767519302e-15       1.801996471719e-12       3.709787626558e-13      -1.660048174788e-15 
  190       7.147824326001e-10       9.671627845437e-14      -3.490778417641e-12       1.682565668023e-15       1.773748125891e-12       3.660539370084e-13      -1.602644368126e-15 
  191       7.170969964597e-10       9.578745776230e-14      -3.354650091001e-12       1.702485640679e-15       1.746064692699e-12       3.612445524013e-13      -1.546171906048e-15 
  192       7.193410867816e-10       9.492667238245e-14      -3.215235608405e-12       1.722526592183e-15       1.718935847362e-12       3.565511340862e-13      -1.490707440904e-15 
  193       7.215139287185e-10       9.413846000233e-14      -3.072572754019e-12       1.742687643902e-15       1.692349726930e-12       3.519740142161e-13      -1.436328962440e-15 
  194       7.236147513810e-10       9.342745907488e-14      -2.926701912794e-12       1.762967883298e-15       1.666292904172e-12       3.475133281521e-13      -1.383115804876e-15 
  195       7.256427878913e-10       9.279840968514e-14      -2.777666103387e-12       1.783366363566e-15       1.640750361454e-12       3.431690107710e-13      -1.331148653983e-15 
  196       7.275972754379e-10       9.225615441701e-14      -2.625511011087e-12       1.803882103272e-15       1.615705464631e-12       3.389407927726e-13      -1.280509554164e-15 
  197       7.294774866014e-10       9.180555355951e-14      -2.470284116091e-12       1.824514063223e-15       1.591142197040e-12       3.348261206326e-13      -1.231227614416e-15 
  198       7.312828257654e-10       9.145122203514e-14      -2.312031939042e-12       1.845261075973e-15       1.567052097303e-12       3.308137552120e-13      -1.183111701821e-15 
  199       7.330127398424e-10       9.119777495409e-14      -2.150802658035e-12       1.866121910478e-15       1.543427777222e-12       3.268896991339e-13      -1.135905558872e-15 
  200       7.346666877817e-10       9.104991215165e-14      -1.986647025171e-12       1.887095293976e-15       1.520260688041e-12       3.230392212163e-13      -1.089340850397e-15 
  201       7.362441407205e-10       9.101241879140e-14      -1.819618396700e-12       1.908179911548e-15       1.497541101289e-12       3.192468463920e-13      -1.043137003587e-15 
  202       7.377445821339e-10       9.109016596836e-14      -1.649772763158e-12       1.929374405693e-15       1.475258089609e-12       3.154963456275e-13      -9.970010480146e-16 
  203       7.391675079852e-10       9.128811131218e-14      -1.477168779511e-12       1.950677375894e-15       1.453399507605e-12       3.117707258426e-13      -9.506274556625e-16 
  204       7.405124268770e-10       9.161129959029e-14      -1.301867795290e-12       1.972087378181e-15       1.431951972669e-12       3.080522198300e-13      -9.036979809433e-16 
  205       7.417788678498e-10       9.206475232208e-14      -1.123932440495e-12       1.993602795539e-15       1.410902700974e-12       3.043257247438e-13      -8.559615627138e-16 
  206       7.429664040785e-10       9.265312675257e-14      -9.434222102882e-13       2.015221439870e-15       1.390245198527e-12       3.005894068842e-13      -8.074805990075e-16 
  207       7.440746311286e-10       9.338103412113e-14      -7.603976287493e-13       2.036940921278e-15       1.369973932339e-12       2.968448213421e-13      -7.584016387619e-16 
  208       7.451031596275e-10       9.425314878838e-14      -5.749216911780e-13       2.058758773926e-15       1.350082497317e-12       2.930935299481e-13      -7.088769381645e-16 
  209       7.460516154371e-10       9.527420852399e-14      -3.870598901295e-13       2.080672455249e-15       1.330563602375e-12       2.893371009907e-13      -6.590645281793e-16 
  210       7.469196398250e-10       9.644901479447e-14      -1.968802414512e-13       2.102679345146e-15       1.311409056541e-12       2.855771089357e-13      -6.091282820724e-16 
  211       7.477068896376e-10       9.778243305093e-14      -4.453310318727e-15       2.124776745187e-15       1.292609755070e-12       2.818151341444e-13      -5.592379829384e-16 
  212       7.484130374716e-10       9.927939301689e-14       1.901477627274e-13       2.146961877811e-15       1.274155665548e-12       2.780527625929e-13      -5.095693912263e-16 
  213       7.490377718466e-10       1.009448889760e-13       3.868472357458e-13       2.169231885529e-15       1.256035814002e-12       2.742915855907e-13      -4.603043122657e-16 
  214       7.495808208328e-10       1.027838524292e-13       5.855683543423e-13       2.191583925373e-15       1.238239792514e-12       2.705357137437e-13      -4.116045120470e-16 
  215       7.500420243451e-10       1.048007599475e-13       7.862382913340e-13       2.214015460972e-15       1.220762423584e-12       2.667995073860e-13      -3.635313742405e-16 
  216       7.504212670438e-10       1.069999995030e-13       9.887834889611e-13       2.236523988575e-15       1.203599382600e-12       2.631003654844e-13      -3.161209705417e-16 
  217       7.507184555473e-10       1.093859956856e-13       1.193128052054e-12       2.259106943017e-15       1.186745694653e-12       2.594562643368e-13      -2.694097263290e-16 
  218       7.509335186653e-10       1.119632096580e-13       1.399193726209e-12       2.281761697175e-15       1.170195724618e-12       2.558857638496e-13      -2.234344199824e-16 
  219       7.510664076322e-10       1.147361391105e-13       1.606899875965e-12       2.304485561408e-15       1.153943167224e-12       2.524080138129e-13      -1.782321822024e-16 
  220       7.511170963406e-10       1.177093182160e-13       1.816163462977e-12       2.327275783016e-15       1.137981037138e-12       2.490427601777e-13      -1.338404953291e-16 
  221       7.510855815743e-10       1.208873175848e-13       2.026899024195e-12       2.350129545681e-15       1.122301659039e-12       2.458103513316e-13      -9.029719266120e-17 
  222       7.509718832419e-10       1.242747442196e-13       2.239018650037e-12       2.373043968925e-15       1.106896657694e-12       2.427317443751e-13      -4.764045777468e-17 
  223       7.507760483632e-10       1.278761112572e-13       2.452433830583e-12       2.396016289043e-15       1.091758049038e-12       2.398210964186e-13      -5.887556253816e-18 
  224       7.504981628305e-10       1.316954379416e-13       2.667061171828e-12       2.419044416054e-15       1.076881612253e-12       2.370629939037e-13       3.503049367989e-17 
  225       7.501383408587e-10       1.357366237273e-13       2.882817006375e-12       2.442126411658e-15       1.062263716270e-12       2.344337647733e-13       7.520781244530e-17 
  226       7.496967215409e-10       1.400035758153e-13       3.099615541367e-12       2.465260310866e-15       1.047900231106e-12       2.319087498007e-13       1.147428222126e-16 
  227       7.491734690913e-10       1.445002087947e-13       3.317368841148e-12       2.488444121884e-15       1.033786520590e-12       2.294622910527e-13       1.537382986758e-16 
  228       7.485687730869e-10       1.492304442849e-13       3.535986809931e-12       2.511675825997e-15       1.019917435082e-12       2.270677203532e-13       1.923014228247e-16 
  229       7.478828487103e-10       1.541982105776e-13       3.755377174455e-12       2.534953377458e-15       1.006287304194e-12       2.246973477460e-13       2.305438327175e-16 
  230       7.471159369920e-10       1.594074422793e-13       3.975445466652e-12       2.558274703373e-15       9.928899295139e-13       2.223224499583e-13       2.685816752531e-16 
  231       7.462683050524e-10       1.648620799527e-13       4.196095006313e-12       2.581637703582e-15       9.797185773289e-13       2.199132588639e-13       3.065356579432e-16 
  232       7.453402462532e-10       1.705659298085e-13       4.417229161643e-12       2.605040162639e-15       9.667668763860e-13       2.174458359833e-13       3.445002004091e-16 
  233       7.443320801584e-10       1.765222338431e-13       4.638758322724e-12       2.628479479882e-15       9.540315881577e-13       2.149231939574e-13       3.824486542725e-16 
  234       7.432441530403e-10       1.827340723023e-13       4.860593327676e-12       2.651952922372e-15       9.415099945722e-13       2.123554648517e-13       4.203222955441e-16 
  235       7.420768382117e-10       1.892045005669e-13       5.082643211495e-12       2.675457710986e-15       9.291990032057e-13       2.097531358298e-13       4.580606787412e-16 
  236       7.408305362675e-10       1.959365484836e-13       5.304815193774e-12       2.698991020107e-15       9.170951420145e-13       2.071270529023e-13       4.956016200648e-16 
  237       7.395056753275e-10       2.029332196966e-13       5.527014666427e-12       2.722549977320e-15       9.051945540652e-13       2.044884246772e-13       5.328811805750e-16 
  238       7.381027112778e-10       2.101974909793e-13       5.749145181405e-12       2.746131663094e-15       8.934929922665e-13       2.018488261091e-13       5.698336493677e-16 
  239       7.366221280138e-10       2.177323115650e-13       5.971108438417e-12       2.769733110480e-15       8.819858141000e-13       1.992202022492e-13       6.063915267504e-16 
  240       7.350644376814e-10       2.255406024790e-13       6.192804272653e-12       2.793351304798e-15       8.706679763516e-13       1.966148719947e-13       6.424855074186e-16 
  241       7.334301809200e-10       2.336252558697e-13       6.414130642499e-12       2.816983183328e-15       8.595340298424e-13       1.940455318387e-13       6.780444636320e-16 
  242       7.317199274363e-10       2.419889907912e-13       6.634986120202e-12       2.840625633046e-15       8.485788375542e-13       1.915230040343e-13       7.130142727231e-16 
  243       7.299342772662e-10       2.506339123962e-13       6.855277553906e-12       2.864275484339e-15       8.377997873706e-13       1.890493244587e-13       7.474155791783e-16 
  244       7.280738600580e-10       2.595619251743e-13       7.074912838430e-12       2.887929516312e-15       8.271947009890e-13       1.866242500707e-13       7.812894424560e-16 
  245       7.261393349887e-10       2.687748731811e-13       7.293798446279e-12       2.911584458403e-15       8.167611186161e-13       1.842474765911e-13       8.146788238376e-16 
  246       7.241313910065e-10       2.782745390771e-13       7.511839420463e-12       2.935236990062e-15       8.064962951757e-13       1.819186376491e-13       8.476286080578e-16 
  247       7.220507470739e-10       2.880626431658e-13       7.728939367330e-12       2.958883740441e-15       7.963971965160e-13       1.796373039298e-13       8.801856249346e-16 
  248       7.198981524102e-10       2.981408424324e-13       7.945000449391e-12       2.982521288082e-15       7.864604956166e-13       1.774029823206e-13       9.123986709991e-16 
  249       7.176743867346e-10       3.085107295823e-13       8.159923378149e-12       3.006146160600e-15       7.766825687960e-13       1.752151150582e-13       9.443185311262e-16 
